"project","className","jmhVersion","benchmarkName","executionTimeDefault","executionTime","executionTimePercentage","warmupTimeDefault","warmupTime","warmupTimePercentage","measurementTimeDefault","measurementTime","measurementTimePercentage","onlyModeChanged","onlySingleShot","measurementWarmupRatio","measurementWarmupRatioPerMeasurementFork","hasWarmupForks"
"aitusoftware/flute","com.aitusoftware.flute.client.benchmark.RecordingBenchmark","1.15","baseline","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"aitusoftware/flute","com.aitusoftware.flute.client.benchmark.RecordingBenchmark","1.15","timed","400","400.0","1.0","200","200.0","1.0","200","200.0","1.0","true","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","1.21","compositeAsync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","1.21","fixedAsync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerPerf","1.21","stripedAsync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","1.21","compositeSync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","1.21","compositeWithExisting","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","1.21","fixedSync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","1.21","fixedSyncWithExisting","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","1.21","stripedSync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.DisposableContainerSyncPerf","1.21","stripedSyncWithExisting","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","unbounded1","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","unbounded1k","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","unbounded1m","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","bounded1","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","bounded1k","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","bounded1m","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","subject1","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","subject1k","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.rxjava2.PublishProcessorPerf","1.21","subject1m","500","75.0","0.15","250","50.0","0.2","250","25.0","0.1","false","false","0.5","0.5","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueuePerf","1.21","offerPollPrimitive","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueuePerf","1.21","offerCapacityPrimitive","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","1.21","send1","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","1.21","recv1","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","1.21","send4","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","1.21","recv4","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","1.21","send2","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.SpscIntArrayQueueXPerf","1.21","recv2","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","rsc","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","rscLinked","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","jctUnsafe","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","jctSafe","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","jctUnsafeGrow","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","jctUnsafeUnb","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf","1.21","jctSafeUnb","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","range_ax","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","rangePipeline_ax","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","rangeAsync_ax","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","range_px","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","rangePipeline_px","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","rangeAsync_px","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf","1.21","rangeAsyncClassic_px","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.iterables.LambdaSingletonPerf","1.21","lambda","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","dispatchWorkSubject","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","dispatchWorkProcessor","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","dispatchWorkProcessorUnbounded","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","workQueueProcessorParking","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","workQueueProcessorBlocking","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","workQueueProcessorLiteBlocking","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","workQueueProcessorBusySpin","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","workQueueProcessorSleeping","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","workQueueProcessorYielding","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","flowableParallel","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WorkQueuePerf","1.21","fluxParallel","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ParallelPerf","1.21","parallelStream","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ParallelPerf","1.21","parallelFlowable","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ParallelPerf","1.21","parallelFlowableForkJoin","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZipPerf","1.21","baseline","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZipPerf","1.21","syncSync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZipPerf","1.21","syncAsync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZipPerf","1.21","asyncSync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZipPerf","1.21","asyncAsync","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithStreamsBeta","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRscOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2FlowableOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithGuavaOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIObsOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithI4JOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithCyclopsReactOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithDirect","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRscParallelOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2ParallelOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIxOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithReactor3Opt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithLSABeta","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithReactor3ParallelOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithJOOLOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2ObservableOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIEOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf","1.21","flowableMaybe","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf","1.21","mergeMaybe","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf","1.21","observableMaybe","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf","1.21","flowableSingle","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf","1.21","observableSingle","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf","1.21","fluxMono","500","55.0","0.11","250","50.0","0.2","250","5.0","0.02","false","false","0.1","0.1","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_rx","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_rx","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_rx2","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_rx2","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_rsc","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_rsc","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangeAsync_reactor","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync","1.21","rangePipeline_reactor","500","60.0","0.12","250","50.0","0.2","250","10.0","0.04","false","false","0.2","0.2","false"
