"project","benchmarkName","numberOfChanges"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.range_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapJust_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapRange_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeAsync_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangePipeline_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.range_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapJust_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapRange_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeAsync_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangePipeline_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.range_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapJust_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapRange_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeAsync_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangePipeline_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.range_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapJust_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapRange_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeAsync_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangePipeline_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.range_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapJust_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapRange_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeAsync_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangePipeline_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.range_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapJust_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeFlatMapRange_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangeAsync_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImpls.rangePipeline_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.rscWindmill","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.executor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.forkjoin","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.windmill","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava1Opt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2Opt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRsc.measureThroughput","1"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.rscLinked","0"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.jctUnsafe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.jctSafe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.jctUnsafeGrow","0"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.jctUnsafeUnb","0"
"akarnokd/akarnokd-misc","hu.akarnokd.queue.QueuePerf.jctSafeUnb","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.rangeRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.takeRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapXRangeRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapXRangeRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.rangeRsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.takeRsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapRsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapRsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapXRangeRsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapXRangeRsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.rangeFx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.takeFx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapFx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapFx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapXRangeFx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapXRangeFx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.rangeIx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.takeIx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapIx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapIx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapXRangeIx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapXRangeIx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.rangeGx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.takeGx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapGx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapGx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.flatMapXRangeGx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.IxPerf.concatMapXRangeGx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.fluxion","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.rx2Windmill","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.rx1","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.rx1Windmill","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_rx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_rx2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_rsc","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_reactor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_akka2","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangeAsync_actorscheduler","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ReactiveStreamsImplsAsync.rangePipeline_actorscheduler","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsFlatMapPerf.rangeFlatMapJust_akka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.WindmillPerf.Flux","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithIxOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithIx.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.range_ax","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.rangePipeline_ax","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.rangeAsync_ax","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.range_px","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.rangePipeline_px","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.rangeAsync_px","0"
"akarnokd/akarnokd-misc","hu.akarnokd.asyncenum.IAsyncEnumerablePerf.rangeAsyncClassic_px","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRscOpt2.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.nio.NIONetworkNotification.send","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.nio.BufferPerf.indexLoop","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.nio.BufferPerf.consumeLoop","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.ipc.SocketNetworkNotification.send","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2FlowableOpt.measureThroughput","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2Observable.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2Flowable.measureThroughput","1"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2ObservableOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithReactor25Opt2.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithGuavaOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava1.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRscParallelOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithReactor3Opt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithReactor3ParallelOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithGuava.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithReactor3.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithGuavaBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava1Beta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2ObservableBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithIxBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithReactor3Beta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRscBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf.monoOne","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf.monoEmpty","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf.single","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf.maybeOne","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf.maybeEmpty","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ZeroOnePerf.singleOld","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf.flowableMaybe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf.mergeMaybe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf.observableMaybe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf.flowableSingle","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf.observableSingle","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMapPerf.fluxMono","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ShakespearePlaysScrabbleWithRxJava2FlowableBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ParallelPerf.parallelStream","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ParallelPerf.parallelFlowable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.ParallelPerf.parallelFlowableForkJoin","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithGuavaBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithStreamsBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava1Beta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRscOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2FlowableOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2Observable.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithGuavaOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava1.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2Flowable.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2ObservableBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIxBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithStreams.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRscParallelOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2ParallelOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIxOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithReactor3Opt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithReactor3Beta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRscBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava1Opt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2FlowableBeta.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithReactor3ParallelOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithGuava.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithReactor3.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRxJava2ObservableOpt.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithRsc.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.scrabble.ShakespearePlaysScrabbleWithIx.measureThroughput","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf.flowableMaybe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf.mergeMaybe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf.observableMaybe","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf.flowableSingle","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf.observableSingle","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.OnesTypesFlatMap2Perf.fluxMono","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.flatMapAkkaAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.concatMapAkkaAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.flatMapAkkaRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.concatMapAkkaRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.concatMapRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.flatMapRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.concatMapAkkaRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.flatMapAkkaRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.concatMapRxRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsCrossMapPerf.flatMapRxRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf.plainExecutor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf.plainForkJoin","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf.observableExecutor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf.observableForkJoin","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf.flowableExecutor","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.classic.ClassicAsyncPerf.flowableForkJoin","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.flatMapAkkaAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.concatMapAkkaAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.flatMapAkkaRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.concatMapAkkaRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.concatMapRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.flatMapRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.concatMapAkkaRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.flatMapAkkaRxAkka","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.concatMapRxRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.comparison.AkkaStreamsReactorCrossMapPerf.flatMapRxRx","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.rangeRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.arrayRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.iterableRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.concatMapJustRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.concatMapRangeRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.concatMapXRangeRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.flatMapJustRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.flatMapRangeRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.flatMapXRangeRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.flattenJustRxObservable","0"
"akarnokd/akarnokd-misc","hu.akarnokd.reactive.comparison.StreamingPerf.flattenRangeRxObservable","0"
